pl_name,hostname,pl_letter,default_flag,sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,disc_facility,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_masse,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,ttv_flag,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_bmag,sy_vmag,sy_kmag,sy_gaiamag,rowupdate,pl_pubdate,releasedate;;;;
Kepler-784 c,Kepler-784,c,0,1,2,0,Transit,2023,Kepler,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,17.15699192000,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5576.00,2.873890,0.980000,,,3.512350,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h43m40.96s,295.9206663,+47d26m55.02s,47.4486164,1303.72000000,14.3430000,13.3920000,11.6170000,13.2634000,2016-07-26,2016-07,2016-07-28;;;;
Kepler-784 c,Kepler-784,c,0,1,2,0,Transit,2023,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,17.15723600000,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5576.00,2.873890,0.980000,,,3.512350,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h43m40.96s,295.9206663,+47d26m55.02s,47.4486164,1303.72000000,14.3430000,13.3920000,11.6170000,13.2634000,2018-09-25,2018-08-16,2018-09-25;;;;
Kepler-784 c,Kepler-784,c,0,1,2,0,Transit,2023,Kepler,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=VALIZADEGAN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230502470V/abstract target=ref>Valizadegan et al. 2023</a>,17.15699959000,,1.77499998,0.15835516,,,,,,,,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5676.00,1.487000,1.016000,0.1000,[Fe/H],4.100000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h43m40.96s,295.9206663,+47d26m55.02s,47.4486164,1303.72000000,14.3430000,13.3920000,11.6170000,13.2634000,2023-05-16,2023-05,2023-05-16;;;;
Kepler-784 c,Kepler-784,c,0,1,2,0,Transit,2023,Kepler,0,0,0,1,0,0,0,0,0,0,Published Candidate,0,<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>,17.15708740000,0.1471900000,3.17800000,0.28352266,,,,,,,326.9000,,,0,<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>,,5640.00,2.789000,1.443000,0.1000,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h43m40.96s,295.9206663,+47d26m55.02s,47.4486164,1303.72000000,14.3430000,13.3920000,11.6170000,13.2634000,2024-12-05,2018-12,2024-12-05;;
Kepler-784 c,Kepler-784,c,1,1,2,0,Transit,2023,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,17.15723600000,0.1309000000,1.55000000,0.13828198,,,,,,0.000000,119.8700,844.00,88.81000,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5676.00,1.487000,1.016000,0.1000,[Fe/H],4.100000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h43m40.96s,295.9206663,+47d26m55.02s,47.4486164,1303.72000000,14.3430000,13.3920000,11.6170000,13.2634000,2017-05-08,2017-08-31 00:00,2017-05-08;;;;
Kepler-784 c,Kepler-784,c,0,1,2,0,Transit,2023,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q16_koi),0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,17.15708740000,0.1329000000,2.04000000,0.18199692,,,,,,0.000000,161.1100,909.00,84.80000,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,5611.00,1.791000,1.062000,0.0200,[Fe/H],3.958000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h43m40.96s,295.9206663,+47d26m55.02s,47.4486164,1303.72000000,14.3430000,13.3920000,11.6170000,13.2634000,2014-11-21,2014-12-18,2014-11-21;;;;
Kepler-784 c,Kepler-784,c,0,1,2,0,Transit,2023,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q12_koi),0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,17.15708740000,0.1329000000,2.04000000,0.18199692,,,,,,0.000000,161.1100,909.00,84.80000,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,5611.00,1.791000,1.062000,0.0200,[Fe/H],3.958000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h43m40.96s,295.9206663,+47d26m55.02s,47.4486164,1303.72000000,14.3430000,13.3920000,11.6170000,13.2634000,2014-11-18,2014-12-04,2014-11-18;;;;
Kepler-784 c,Kepler-784,c,0,1,2,0,Transit,2023,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q8_koi),0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,17.15714000000,0.1330000000,1.65000000,0.14720339,,,,,,0.000000,,871.00,89.95000,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,5610.00,1.650000,1.059000,,,4.030000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h43m40.96s,295.9206663,+47d26m55.02s,47.4486164,1303.72000000,14.3430000,13.3920000,11.6170000,13.2634000,2013-10-28,2014-01-08,2013-10-28;;;;
Kepler-784 c,Kepler-784,c,0,1,2,0,Transit,2023,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr24_koi),0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,17.15708740000,0.1329000000,2.04000000,0.18199692,,,,,,0.000000,161.1100,909.00,84.80000,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,5611.00,1.791000,1.062000,0.0200,[Fe/H],3.958000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h43m40.96s,295.9206663,+47d26m55.02s,47.4486164,1303.72000000,14.3430000,13.3920000,11.6170000,13.2634000,2015-08-25,2015-09-24,2015-08-25;;;;
Kepler-785 b,Kepler-785,b,0,1,1,0,Transit,2016,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.97376085000,0.0250000000,8.78000000,0.78330048,,,,,,0.000000,76.1000,753.00,87.90000,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,3807.00,0.503000,0.534000,-0.0600,[Fe/H],4.762000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h28m16.39s,292.0683108,+38d50m31.92s,38.8422004,642.05100000,17.4240000,16.3150000,13.3810000,15.7615000,2017-05-08,2017-08-31 00:00,2017-05-08;;;;
Kepler-785 b,Kepler-785,b,0,1,1,0,Transit,2016,Kepler,0,0,0,1,0,0,0,0,0,0,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,1.97377193553,,14.27839740,1.27383549,,,,,,,265.9747,1029.98,,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,4664.23,0.697971,,,,4.619630,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h28m16.39s,292.0683108,+38d50m31.92s,38.8422004,642.05100000,17.4240000,16.3150000,13.3810000,15.7615000,2023-03-28,2017-07,2023-03-28;;;;
Kepler-785 b,Kepler-785,b,0,1,1,0,Transit,2016,Kepler,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,12.87500000,1.14863056,,,,,,,163.8620,,,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,3806.00,0.738000,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h28m16.39s,292.0683108,+38d50m31.92s,38.8422004,642.05100000,17.4240000,16.3150000,13.3810000,15.7615000,2018-09-04,2018-10,2018-09-06;;;;
Kepler-785 b,Kepler-785,b,0,1,1,0,Transit,2016,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,1.97376085000,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4664.23,0.697971,0.740000,0.1989,[M/H],4.619630,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h28m16.39s,292.0683108,+38d50m31.92s,38.8422004,642.05100000,17.4240000,16.3150000,13.3810000,15.7615000,2018-09-25,2018-08-16,2018-09-25;;;;
Kepler-785 b,Kepler-785,b,0,1,1,0,Transit,2016,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr24_koi),0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,1.97376092600,0.0249000000,9.14000000,0.81541759,,,,,,0.000000,75.7200,752.00,88.24000,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,3806.00,0.500000,0.530000,-0.0600,[Fe/H],4.764000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h28m16.39s,292.0683108,+38d50m31.92s,38.8422004,642.05100000,17.4240000,16.3150000,13.3810000,15.7615000,2015-08-25,2015-09-24,2015-08-25;;;;
Kepler-785 b,Kepler-785,b,0,1,1,0,Transit,2016,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q8_koi),0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,1.97376051000,0.0270000000,9.86000000,0.87965180,,,,,,0.000000,,983.00,89.95000,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,4656.00,0.618000,0.680000,,,4.690000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h28m16.39s,292.0683108,+38d50m31.92s,38.8422004,642.05100000,17.4240000,16.3150000,13.3810000,15.7615000,2013-10-28,2014-01-08,2013-10-28;;;;
Kepler-785 b,Kepler-785,b,1,1,1,0,Transit,2016,Kepler,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1.97376092600,,13.02000000,1.16156660,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4739.00,0.710000,0.770000,-0.0200,[Fe/H],4.620000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h28m16.39s,292.0683108,+38d50m31.92s,38.8422004,642.05100000,17.4240000,16.3150000,13.3810000,15.7615000,2016-05-06,2016-05,2016-05-10;;;;
Kepler-785 b,Kepler-785,b,0,1,1,0,Transit,2016,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q16_koi),0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,1.97376092600,0.0249000000,9.14000000,0.81541759,,,,,,0.000000,75.7200,752.00,88.24000,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,3806.00,0.500000,0.530000,-0.0600,[Fe/H],4.764000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h28m16.39s,292.0683108,+38d50m31.92s,38.8422004,642.05100000,17.4240000,16.3150000,13.3810000,15.7615000,2014-11-21,2014-12-18,2014-11-21;;;;
Kepler-785 b,Kepler-785,b,0,1,1,0,Transit,2016,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q12_koi),0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,1.97376092600,0.0249000000,9.14000000,0.81541759,,,,,,0.000000,75.7200,752.00,88.24000,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,3806.00,0.500000,0.530000,-0.0600,[Fe/H],4.764000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h28m16.39s,292.0683108,+38d50m31.92s,38.8422004,642.05100000,17.4240000,16.3150000,13.3810000,15.7615000,2014-11-18,2014-12-04,2014-11-18;;;;
Kepler-785 b,Kepler-785,b,0,1,1,0,Transit,2016,Kepler,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,1.97376092000,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4664.23,0.697971,0.740000,0.1989,[M/H],4.619630,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h28m16.39s,292.0683108,+38d50m31.92s,38.8422004,642.05100000,17.4240000,16.3150000,13.3810000,15.7615000,2016-07-26,2016-07,2016-07-28;;;;
Kepler-785 b,Kepler-785,b,0,1,1,0,Transit,2016,Kepler,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,1.97376077700,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4664.23,0.697971,0.740000,0.1989,[M/H],4.619630,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h28m16.39s,292.0683108,+38d50m31.92s,38.8422004,642.05100000,17.4240000,16.3150000,13.3810000,15.7615000,2019-04-16,2019-03,2019-04-18;;;
Kepler-786 b,Kepler-786,b,0,1,1,0,Transit,2016,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q16_koi),0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,53.52934870000,0.2554000000,2.39000000,0.21322189,,,,,,0.000000,3.6500,353.00,89.95000,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,4744.00,0.725000,0.772000,0.1000,[Fe/H],4.606000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h34m58.54s,293.7439223,+38d56m21.20s,38.9392217,485.31800000,16.4190000,15.2530000,12.7060000,14.9463000,2014-11-21,2014-12-18,2014-11-21;;;;
Kepler-786 b,Kepler-786,b,0,1,1,0,Transit,2016,Kepler,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,2.30300000,0.20545990,,,,,,,3.6580,,,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,4772.00,0.714000,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h34m58.54s,293.7439223,+38d56m21.20s,38.9392217,485.31800000,16.4190000,15.2530000,12.7060000,14.9463000,2018-09-04,2018-10,2018-09-06;;;;
Kepler-786 b,Kepler-786,b,1,1,1,0,Transit,2016,Kepler,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,53.52934870000,,2.43000000,0.21679008,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4838.00,0.740000,0.810000,0.0900,[Fe/H],4.610000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h34m58.54s,293.7439223,+38d56m21.20s,38.9392217,485.31800000,16.4190000,15.2530000,12.7060000,14.9463000,2016-05-06,2016-05,2016-05-10;;;;
Kepler-786 b,Kepler-786,b,0,1,1,0,Transit,2016,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr24_koi),0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,53.52934870000,0.2554000000,2.39000000,0.21322189,,,,,,0.000000,3.6500,353.00,89.95000,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,4744.00,0.725000,0.772000,0.1000,[Fe/H],4.606000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h34m58.54s,293.7439223,+38d56m21.20s,38.9392217,485.31800000,16.4190000,15.2530000,12.7060000,14.9463000,2015-08-25,2015-09-24,2015-08-25;;;;
Kepler-786 b,Kepler-786,b,0,1,1,0,Transit,2016,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q12_koi),0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,53.52934870000,0.2554000000,2.39000000,0.21322189,,,,,,0.000000,3.6500,353.00,89.95000,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,4744.00,0.725000,0.772000,0.1000,[Fe/H],4.606000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h34m58.54s,293.7439223,+38d56m21.20s,38.9392217,485.31800000,16.4190000,15.2530000,12.7060000,14.9463000,2014-11-18,2014-12-04,2014-11-18;;;;
Kepler-786 b,Kepler-786,b,0,1,1,0,Transit,2016,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,53.52927020000,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4568.33,0.815455,0.721000,-0.0170,[M/H],4.473200,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h34m58.54s,293.7439223,+38d56m21.20s,38.9392217,485.31800000,16.4190000,15.2530000,12.7060000,14.9463000,2018-09-25,2018-08-16,2018-09-25;;;;
Kepler-786 b,Kepler-786,b,0,1,1,0,Transit,2016,Kepler,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,53.52960144410,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4568.33,0.815455,0.721000,-0.0170,[M/H],4.473200,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h34m58.54s,293.7439223,+38d56m21.20s,38.9392217,485.31800000,16.4190000,15.2530000,12.7060000,14.9463000,2019-04-16,2019-03,2019-04-18;;;
Kepler-786 b,Kepler-786,b,0,1,1,0,Transit,2016,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q8_koi),0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,53.52939000000,0.2540000000,2.26000000,0.20162404,,,,,,0.000000,,346.00,89.38000,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,4742.00,0.695000,0.766000,,,4.638000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h34m58.54s,293.7439223,+38d56m21.20s,38.9392217,485.31800000,16.4190000,15.2530000,12.7060000,14.9463000,2013-10-28,2014-01-08,2013-10-28;;;;
Kepler-786 b,Kepler-786,b,0,1,1,0,Transit,2016,Kepler,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,53.52927020000,0.2548000000,2.28000000,0.20340833,,,,,,0.000000,3.4800,348.00,89.72000,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,4736.00,0.708000,0.791000,0.1200,[Fe/H],4.624000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h34m58.54s,293.7439223,+38d56m21.20s,38.9392217,485.31800000,16.4190000,15.2530000,12.7060000,14.9463000,2017-05-08,2017-08-31 00:00,2017-05-08;;;;
